time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
12833.427741078369,0.643051060487,750,4.0,4.997202366246414,450283,4997.202366246414,0.010963492,-20.73797017485958
12835.581102828655,0.387651149087,300,5.846638249714482,0.0,155580,2153.3617502855177,0.17430635,-0.15000000000000002
12838.699254942143,0.387651149087,300,6.728486136226441,0.0,139857,3118.1521134880413,0.064591356,0.3
12843.07087169852,0.296697607194,300,6.35686937985117,0.0,155432,4371.6167563752715,0.004705182,0.3
12847.499094189592,0.341651467833,300,5.928646888778943,0.0,163442,4428.222491072226,0.004705182,0.3
12850.550451229621,0.375680199875,300,6.877289848750208,0.0,126289,3051.3570400287354,0.004705182,0.3
12853.171831398975,0.899869918699,300,8.255909679394989,0.0,153295,2621.38016935522,0.004705182,0.3
12854.875850237837,0.905676814988,300,10.551890840533298,0.0,173849,1704.0188388616891,0.004705182,0.3
12856.356500363472,0.91874195507,300,13.071240714897634,0.0,150710,1480.6501256356646,0.004705182,0.3
12857.711516182497,0.91874195507,300,15.716224895873086,0.0,139105,1355.0158190245468,0.004705182,0.3
12859.213198732548,0.807321052632,300,18.214542345823435,0.0,141840,1501.6825500496527,0.004705182,0.3
12860.577451291201,1.22435680751,300,20.850289787169828,0.0,156148,1364.2525586536055,0.005128117,0.3
12861.85286706982,1.001,300,23.574874008552413,0.0,160746,1275.4157786174133,0.014837421,0.3
12863.407888236197,1.08325106383,300,26.01985284217538,0.0,179801,1555.0211663770356,0.07700504,0.3
12864.575147426318,1.12954462659,300,28.85259365205362,0.0,140051,1167.2591901217584,0.25938427,0.3
12865.686307262957,1.12954462659,300,31.741433815414112,0.0,138313,1111.1598366395085,0.6117724,0.3
12868.428471883033,1.04680540111,750,32.9992691953391,0.0,360831,2742.1646200750124,0.67134196,0.3
12870.999618276559,1.30707894737,750,34.428122801812876,0.0,372963,2571.1463935262273,0.009714982,0.75
12873.421931325218,1.66341573034,750,36.00580975315319,0.0,405596,2422.3130486596856,0.026224788,0.75
12875.077442596501,2.11549934124,750,38.350298481870084,0.0,350713,1655.5112712831033,0.3699252,0.75
12878.125018547842,1.93074584323,1200,39.30272253052873,0.0,601738,3047.5759513413477,0.32629642,0.75
12881.120865168929,1.81081791045,1200,40.30687590944103,0.0,616206,2995.846621087698,0.009702324,1.2
12885.175696431317,1.22821786492,1200,40.25204464705359,0.0,656471,4054.8312623874435,0.0067596533,1.2
12889.00367408206,1.47273326468,1200,40.42406699631142,0.0,536667,3827.9776507421707,0.008112905,1.2
12893.532212939303,1.23629229229,1200,39.89552813906678,0.0,587236,4528.538857244643,0.010733863,1.2
12897.764050475816,1.35071595331,1200,39.66369060255313,0.0,590335,4231.837536513643,0.012786525,1.2
12903.096109884613,0.835992740472,1200,38.3316311937575,0.0,696376,5332.059408795634,0.010749961,1.2
12910.610457494531,0.610331147541,1200,34.81728358383839,0.0,487160,7514.347609919106,0.010515111,1.2
12921.630006932457,0.349530518957,1200,27.79773414591063,0.0,622896,11019.549437927759,0.415685,1.2
12931.11076868034,0.381052518179,750,22.316972398027136,0.0,400508,9480.761747883496,0.03678143,0.3
12937.588979967546,0.418332663541,750,19.838761110823885,0.0,358218,6478.211287203253,0.6928753,0.75
12941.037825012056,0.314125199181,300,0.0,0.0,157488,3448.845044510861,0.6117181,-0.15000000000000002
12944.953993462574,0.367523667165,300,4.0,3.91616845051784,143881,3916.1684505178396,0.004705182,-16.53952433722671
12948.778978205823,0.367523667165,300,4.175015256751159,0.0,163444,3824.98474324884,0.004705182,0.3
12952.291021468316,0.471901663051,300,4.662971994258754,0.0,179328,3512.0432624924047,0.004705182,0.3
12954.710693314639,0.602293604651,300,6.243300147936037,0.0,159914,2419.6718463227166,0.004705182,0.3
12956.630817015577,0.602293604651,300,8.323176446997342,0.0,131610,1920.123700938695,0.004705182,0.3
12958.437591951006,0.633505236547,300,10.51640151156841,0.0,124011,1806.774935428932,0.004705182,0.3
12960.435130206784,0.633505236547,300,12.518863255788476,0.0,144254,1997.538255779935,0.004705182,0.3
12962.219475160879,0.837491419657,300,14.734518301694099,0.0,149991,1784.344954094376,0.004705182,0.3
12963.754915935671,0.86533192389,300,17.199077526901906,0.0,147968,1535.440774792192,0.004705182,0.3
12965.555232994471,0.687043342037,300,19.398760468102346,0.0,161857,1800.317058799565,0.009692887,0.3
12967.500034390374,0.580803520905,300,21.453959072199982,0.0,145210,1944.8013959023615,0.03901318,0.3
12970.078380851483,0.580803520905,300,22.875612611091018,0.0,172312,2578.3464611089616,0.09629219,0.3
12972.600041595579,0.41840973913,300,24.353951866996614,0.0,167025,2521.660744094408,0.23842028,0.3
12975.759106368741,0.57583649201,300,25.194887093834048,0.0,160064,3159.064773162565,0.5462765,0.3
12979.501860422482,1.12256603774,750,25.452133040092416,0.0,331053,3742.754053741631,0.63232297,0.3
12981.5466368189,1.28226541275,750,27.407356643674053,0.0,314107,2044.7763964183669,0.2987716,0.75
