time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
9675.603699250121,1.00627412415,750,4.0,3.998697299309292,450283,3998.697299309292,0.004705182,-16.444398387029956
9679.184032164849,1.18128900256,750,4.419667085270441,0.0,398865,3580.332914729559,0.5326279,0.75
9681.77640331445,1.03790163934,750,5.8272959356697775,0.0,350812,2592.371149600663,0.5018462,0.75
9689.521837641065,0.343831073572,750,4.0,1.9181383909439664,382355,7745.434326613744,0.5422414,-7.497995081059056
9693.424829702652,0.394567926988,300,4.0970079384127605,0.0,163442,3902.99206158724,0.004705182,-0.15000000000000002
9696.200148412177,0.394567926988,300,5.321689228887195,0.0,126289,2775.3187095255657,0.004705182,0.3
9698.499351283379,0.582958669834,300,7.022486357686527,0.0,153295,2299.2028712006677,0.004705182,0.3
9700.741422200716,0.677371428571,300,8.780415440350327,0.0,173849,2242.0709173361993,0.004705182,0.3
9702.929887100923,0.592070175439,300,10.591950540140777,0.0,150710,2188.4649002095493,0.004705182,0.3
9704.916652567934,0.625208350389,300,12.6051850731306,0.0,139105,1986.7654670101774,0.004705182,0.3
9706.799388799362,0.748937198068,300,14.72244884170316,0.0,141840,1882.7362314274394,0.004705182,0.3
9708.634250432597,0.750141414141,300,16.88758720846791,0.0,156148,1834.8616332352499,0.004705182,0.3
9710.587554168404,0.595001354402,300,18.934283472661395,0.0,160746,1953.303735806518,0.004705182,0.3
9713.103333409126,0.739585780526,300,20.4185042319377,0.0,179801,2515.779240723697,0.004705182,0.3
9714.774525819825,1.00770909091,300,0.0,0.0,140051,1671.1924106980543,0.004853577,0.3
9716.009244248757,1.08640328093,300,4.0,1.2347184289316466,138313,1234.7184289316467,0.004705182,-5.00928924440608
9717.201627526052,1.08640328093,300,6.807616722704715,0.0,143509,1192.3832772952849,0.004705182,0.3
9718.954032128666,0.647214035088,300,9.055212120092241,0.0,150616,1752.4046026124734,0.0064729163,0.3
9720.884801822385,0.770560832791,300,11.124442426373054,0.0,165384,1930.7696937191865,0.004864514,0.3
9722.064888200071,1.09625301205,300,13.94435604868787,0.0,140881,1180.0863776851838,0.005293395,0.3
9723.347165626345,1.10811870255,300,16.662078622414217,0.0,157671,1282.2774262736536,0.008776482,0.3
9724.69715095926,0.96621617947,300,19.312093289498737,0.0,157812,1349.9853329154798,0.019598939,0.3
9726.332992798103,0.73788210746,300,21.676251450656853,0.0,163927,1635.841838841886,0.042432405,0.3
9727.980287179655,0.769694200351,300,24.028957069104642,0.0,137654,1647.2943815522071,0.06639808,0.3
9729.641860162563,0.812031968032,300,26.367384086195358,0.0,146754,1661.5729829092863,0.046209034,0.3
9731.318250515447,0.812031968032,300,28.690993733310982,0.0,153938,1676.3903528843775,0.055493847,0.3
9733.439126419047,0.748800760818,300,30.570117829711098,0.0,181901,2120.875903599883,0.14203867,0.3
9734.657793515058,0.840176853056,300,33.35145073369957,0.0,111155,1218.6670960115275,0.26582602,0.3
9736.262359922968,0.855605077574,300,35.74688432578923,0.0,153605,1604.566407910346,0.42709422,0.3
9737.954839343016,0.718586614173,300,38.05440490574136,0.0,149029,1692.4794200478698,0.6156045,0.3
9739.669475346058,1.09196840442,300,40.339768902697294,0.0,157421,1714.6360030440653,0.6700104,0.3
9743.96523172391,0.73223880597,750,40.04401252484533,0.0,400322,4295.756377851968,0.67635864,0.3
9749.142467689437,0.475248919907,750,38.866776559320456,0.0,369834,5177.2359655248765,0.0051536895,0.75
9757.148266433598,0.449711151737,750,34.86097781515727,0.0,412837,8005.798744163183,0.009465689,0.75
9762.879210530506,0.926240947992,750,33.13003371824893,0.0,401088,5730.944096908333,0.09007529,0.75
9767.069919614049,0.370572724847,750,32.93932463470654,0.0,365161,4190.709083542394,0.035449952,0.75
9772.907227256856,0.812317256163,750,31.102016991899962,0.0,321064,5837.307642806573,0.009109904,0.75
9776.698557329006,0.638673189824,750,31.31068691974864,0.0,361565,3791.3300721513233,0.028178705,0.75
9781.314373851908,0.992805333333,750,30.69487039684685,0.0,378327,4615.816522901796,0.007830161,0.75
9784.790816722596,0.963056682995,750,31.218427526159953,0.0,390680,3476.4428706868944,0.009050102,0.75
9788.052240953653,1.15239716312,750,31.957003295101998,0.0,345516,3261.4242310579557,0.0966526,0.75
9791.512317201954,0.573742092457,750,32.49692704680278,0.0,384505,3460.076248299217,0.15773438,0.75
9800.266890136558,0.760723263506,1200,27.742354112198363,0.0,599477,8754.572934604417,0.6319482,0.75
9805.375148715892,1.15667271458,1200,26.634095532865373,0.0,634861,5108.258579332988,0.39276528,1.2
9809.729236356743,1.41644327177,1200,26.280007892014535,0.0,630203,4354.087640850838,0.01005252,1.2
9813.807981494558,0.84541576507,1200,26.201262754199863,0.0,638661,4078.7451378146716,0.004705182,1.2
9818.406017286707,1.07872803347,1200,25.60322696204944,0.0,538612,4598.035792150421,0.004705182,1.2
9822.562099589342,1.14213722628,1200,25.447144659414704,0.0,550906,4156.082302634733,0.004705182,1.2
