time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
26306.409401241795,0.976271914132,750,4.0,4.799754461958953,450283,4799.754461958953,0.004705182,-19.888944186423497
26307.831391469575,0.976271914132,300,6.578009772220171,0.0,155580,1421.9902277798294,0.026914863,-0.15000000000000002
26311.03908749139,0.841702050114,750,7.370313750407138,0.0,350812,3207.6960218130334,0.018491685,0.3
26314.600803934,0.798750515464,750,7.808597307796876,0.0,382355,3561.7164426102618,0.005541371,0.75
26321.955236733396,0.340267146391,750,4.454164508400109,0.0,411561,7354.432799396766,0.004705182,0.75
26325.160681922767,0.340267146391,300,5.2487193190269785,0.0,126289,3205.445189373131,0.004705182,-0.15000000000000002
26328.493848359252,0.400106944897,300,5.915552882539412,0.0,153295,3333.166436487566,0.004705182,0.3
26331.6930711975,0.472014479638,300,6.716330044295711,0.0,173849,3199.2228382437006,0.004705182,0.3
26333.923072385867,0.617879686138,300,8.486328855927736,0.0,150710,2230.0011883679754,0.004705182,0.3
26335.492616273,0.915697841727,300,10.916784968791912,0.0,139105,1569.5438871358242,0.5883287,0.3
26339.48658292735,0.599870759289,750,10.922818314442335,0.0,353220,3993.9666543495773,0.005889989,0.3
26345.094854845887,0.562514106583,750,9.314546395901987,0.0,405134,5608.2719185403475,0.004705182,0.75
26352.6121772946,0.481105894627,750,5.797223947191369,0.0,386351,7517.322448710618,0.079037756,0.75
26355.793450274443,0.49348,300,6.615950967349015,0.0,179801,3181.2729798423543,0.004705182,-0.15000000000000002
26358.77536972306,0.377351995853,300,7.634031518732003,0.0,140051,2981.9194486170113,0.004705182,0.3
26361.557541303075,0.535399799933,300,8.851859938716599,0.0,138313,2782.1715800154025,0.004705182,0.3
26363.88896713869,0.579887392901,300,10.52043410310221,0.0,143509,2331.425835614391,0.08751456,0.3
26369.94427227314,0.432976767177,750,8.465128968649031,0.0,372963,6055.305134453177,0.23200622,0.3
26375.6768696464,0.765173955296,750,6.732531595391046,0.0,405596,5732.597373257985,0.51699525,0.75
26377.329865228035,0.74306612996,300,9.079536013755595,0.0,140881,1652.9955816354507,0.0079222815,-0.15000000000000002
26379.163435316874,0.778721437741,300,11.245965924914946,0.0,157671,1833.5700888406484,0.6918025,0.3
26383.56381480923,0.613323868678,750,10.845586432562557,0.0,399894,4400.379492352389,0.00736015,0.3
26388.41053388801,0.77740803622,750,9.998867353777968,0.0,401853,4846.71907878459,0.004705182,0.75
26392.294529117906,0.74094507772,750,10.114872123884824,0.0,343800,3883.9952298931416,0.004705182,0.75
26396.09831476088,0.742804227479,750,10.311086480911339,0.0,359903,3803.7856429734857,0.004705182,0.75
26400.206109556566,0.857920997921,750,10.203291685224395,0.0,379700,4107.794795686945,0.004705182,0.75
26404.30682013477,1.05032980333,750,10.102581107019644,0.0,425781,4100.710578204751,0.004705182,0.75
26406.55237741493,1.10453631285,750,11.85702382685942,0.0,277716,2245.557280160223,0.0047550225,0.75
26413.881954018634,0.584616211375,750,8.527447223155006,0.0,400396,7329.576603704414,0.13192563,0.75
26416.093307605788,0.680250584385,300,10.316093636001964,0.0,149029,2211.353587153042,0.114339486,-0.15000000000000002
26422.031068797092,0.659432012042,750,8.378332444696534,0.0,358218,5937.76119130543,0.026360169,0.3
26427.578995271582,0.681145669291,750,6.830405970206074,0.0,400322,5547.92647449046,0.69681114,0.75
26429.300852418608,0.925857549858,300,9.108548823178644,0.0,143881,1721.85714702743,0.043226924,-0.15000000000000002
26432.885014206488,1.00272714387,750,9.524387035300451,0.0,412837,3584.161787878192,0.61978275,0.3
26436.876817580334,0.571951159951,750,9.532583661452858,0.0,401088,3991.803373847594,0.004705182,0.75
26442.841320491712,0.768754559666,750,7.568080750075333,0.0,365161,5964.502911377525,0.004705182,0.75
26444.35820694373,0.795325842697,300,10.05119429805806,0.0,131610,1516.8864520172729,0.3858162,-0.15000000000000002
26449.88780086207,0.460036636137,750,8.521600379714767,0.0,361565,5529.593918343293,0.006212806,0.3
26456.67977056246,0.470698816309,750,5.729630679324451,0.0,378327,6791.969700390317,0.31515515,0.75
26459.170495114286,0.691680608365,300,7.238906127496539,0.0,149991,2490.7245518279124,0.004705182,-0.15000000000000002
26461.051971548237,0.691680608365,300,9.357429693546933,0.0,147968,1881.4764339496055,0.012843924,0.3
26467.16187746996,0.486577824598,750,7.2475237718243015,0.0,384505,6109.905921722632,0.20998971,0.3
26468.399141978392,1.18139092873,300,10.010259263391045,0.0,145210,1237.264508433255,0.08111826,-0.15000000000000002
26471.37771046054,1.4204738292,750,11.03169078124688,0.0,438281,2978.5684821441664,0.004905858,0.3
26474.079589663594,1.17993076923,750,12.329811578191457,0.0,398987,2701.8792030554223,0.045572996,0.75
26477.29580248403,0.888662068966,750,13.11359875775316,0.0,393804,3216.2128204382975,0.6701423,0.75
26480.47506849375,0.93532428356,750,13.934332748035068,0.0,331053,3179.2660097180933,0.65462345,0.75
26484.81002308943,1.11368192397,1200,13.59937815235341,0.0,550906,4334.954595681659,0.474977,0.75
