time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
13925.026415860328,1.79715477497,750,4.0,2.855960794164828,450283,2855.9607941648283,0.6402073,-11.530631414908761
13926.58459666369,2.63557203994,750,6.441819196637774,0.0,398865,1558.1808033622256,0.03885653,0.75
13928.960451737117,1.62259267016,1200,8.065964123209678,0.0,571051,2375.855073428097,0.19659367,0.75
13932.204456623691,1.69259034483,1200,8.821959236635807,0.0,617681,3244.0048865738686,0.11821036,1.2
13936.01787805344,1.79481081081,1200,9.008537806886999,0.0,652874,3813.4214297488106,0.058213226,1.2
13939.555867653653,1.34072024415,1200,9.470548206674032,0.0,520315,3537.9896002129667,0.07880772,1.2
13942.165355472662,2.13343355705,1200,10.861060387666246,0.0,561791,2609.4878190077843,0.34054977,1.2
13944.73202715816,2.57317948718,1200,12.294388702167696,0.0,709534,2566.67168549855,0.13539587,1.2
13948.374136446555,2.14540599455,1850,12.652279413772321,0.0,852833,3642.1092883953747,0.034512334,1.2000000000000002
13951.37760752313,2.10093913043,1850,13.64880833719717,0.0,913888,3003.4710765751515,0.082914576,1.85
13956.934541400224,2.01543345543,2850,12.091874460103078,0.0,1354548,5556.933877094091,0.1501064,1.85
13965.271365943368,1.34977365492,2850,7.755049916958286,0.0,1519951,8336.824543144792,0.04379571,2.85
13968.330856361994,1.81797622193,1200,8.695559498331763,0.0,624282,3059.4904186265226,0.65222836,-0.44999999999999996
13971.82020305139,1.46161983471,1200,9.206212808935314,0.0,687371,3489.3466893964483,0.0879228,1.2
13975.364001622887,1.1439023199,1200,9.662414237439036,0.0,526950,3543.798571496277,0.11608169,1.2
13978.12423136572,1.13567359507,750,10.90218449460591,0.0,366214,2760.2297428331253,0.53609824,0.3
13980.763822686435,1.22960830861,750,12.262593173892684,0.0,360831,2639.5913207132244,0.36106512,0.75
13983.343031410262,1.4331503268,750,13.683384450064972,0.0,372963,2579.2087238277127,0.36729932,0.75
13985.955095495854,1.10027419355,750,15.07132036447308,0.0,405596,2612.064085591892,0.24455668,0.75
13989.67504424397,1.47236608345,1200,15.351371616357405,0.0,586839,3719.9487481156757,0.11176014,0.75
13992.762775015293,1.60633021807,1200,16.263640845034352,0.0,601738,3087.730771323054,0.4575798,1.2
14001.182470160848,1.0540952381,1850,11.843945699478642,0.0,955231,8419.69514555571,0.24144626,1.2000000000000002
14004.003407495025,1.09918932444,750,13.02300836530025,0.0,401853,2820.937334178392,0.53322756,-0.3500000000000001
14008.828342553108,0.7856688087,1200,12.198073307215994,0.0,536667,4824.935058084255,0.27930433,0.75
14012.367732699973,0.938472266244,750,12.65868316035163,0.0,359903,3539.390146864364,0.6758608,0.3
14015.795280439563,0.93461233993,750,13.231135420761683,0.0,379700,3427.547739589947,0.24717861,0.75
14020.5211753283,0.673778461538,750,12.5052405320252,0.0,425781,4725.894888736484,0.32389283,0.75
14023.501941195209,0.859243128964,750,13.524474665116504,0.0,277716,2980.765866908697,0.060746405,0.75
14026.943626804841,0.99446557377,750,14.082789055482897,0.0,400396,3441.6856096336064,0.33940178,0.75
14029.937402009633,1.53774416018,750,15.08901385069296,0.0,400508,2993.775204789937,0.61891305,0.75
14033.068270545578,1.58392584009,1200,15.958145314748656,0.0,570392,3130.8685359443048,0.19996333,0.75
14042.06636153338,0.272416389812,1200,10.960054326947995,0.0,620283,8998.09098780066,0.47361088,1.2
14046.087476447718,1.30279400158,750,10.938939412609553,0.0,369834,4021.114914338442,0.024222687,0.3
14048.71822373012,1.58689828571,750,12.3081921302076,0.0,412837,2630.7472824019546,0.0049690953,0.75
14050.931817038188,1.69550782998,750,14.094598822140636,0.0,401088,2213.5933080669643,0.6251892,0.75
14054.12279094781,1.59896263736,1200,14.903624912518953,0.0,598727,3190.9739096216817,0.079445206,0.75
14056.39697258999,2.42717460317,1200,16.629443270338264,0.0,487812,2274.1816421806916,0.69497454,1.2
14059.767906972904,2.28201290323,1850,17.25850888742448,0.0,938587,3370.9343829137842,0.35172856,1.2000000000000002
14064.632411822624,2.42326315789,2850,16.39400403770414,0.0,1427478,4864.50484972034,0.026948718,1.85
14069.024405610744,2.83411398964,2850,16.002010249584117,0.0,1402287,4391.993788120023,0.53458256,2.85
14072.613223829294,3.54354,2850,16.413192031034235,0.0,1339500,3588.81821854988,0.634719,2.85
14077.046619788078,3.13700680272,2850,15.979796072249803,0.0,1527299,4433.395958784434,0.42853972,2.85
14084.974198690936,2.33253674121,4300,12.052217169391682,0.0,2121928,7927.578902858121,0.48172674,2.8499999999999996
14092.772054529778,1.42912554113,2850,8.25436133054844,0.0,1587250,7797.855838843244,0.69676346,1.4000000000000001
14096.590177805288,1.72918555417,1200,8.436238055039517,0.0,630203,3818.123275508923,0.39109394,-0.44999999999999996
14100.366486810897,1.67502545455,1200,8.659929049430055,0.0,638661,3776.3090056094616,0.4849385,1.2
14102.67714584156,1.79856038647,1200,10.349270018764777,0.0,538612,2310.659030665278,0.5332609,1.2
14107.229123124174,1.92172380952,1850,9.797292736151885,0.0,846370,4551.977282612891,0.6986265,1.2000000000000002
