time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
5586.1075386870725,0.994658566221,750,4.0,3.791441730238546,450283,3791.441730238546,0.42504436,-15.553199440025747
5587.494584941645,1.25662655205,300,6.6129537454278156,0.0,155580,1387.046254572185,0.6542329,-0.15000000000000002
5589.684797313135,1.55647514743,750,8.422741373937823,0.0,350812,2190.212371489992,0.008232268,0.3
5593.680876151319,1.28266666667,1200,8.426662535753511,0.0,617681,3996.0788381843117,0.26662207,0.75
5596.526799910832,1.48562711864,750,9.580738776240839,0.0,411561,2845.9237595126715,0.67924786,0.3
5599.043196302868,2.24946097202,1200,11.0643423842053,0.0,520315,2516.3963920355395,0.6607737,0.75
5602.248278212431,1.84753667954,1850,11.85926047464221,0.0,905515,3205.0819095630886,0.09527385,1.2000000000000002
5606.865172576665,1.73961430119,1850,11.242366110408293,0.0,1060487,4616.894364233918,0.034669336,1.85
5612.13842449193,1.2011655225,1850,9.969114195143819,0.0,852833,5273.251915264475,0.045024153,1.85
5615.2090433445865,2.17935522388,1200,10.898495342487942,0.0,560821,3070.618852655877,0.07063673,0.5499999999999999
5617.984798059612,1.74546378653,1200,12.122740627461699,0.0,607410,2775.7547150262444,0.23439445,1.2
5623.909338644136,1.04272899558,1850,10.198200042937733,0.0,917428,5924.540584523967,0.5418514,1.2000000000000002
5628.279008376445,1.26460473588,1200,9.828530310629965,0.0,624282,4369.669732307767,0.103836745,0.5499999999999999
5632.033176326208,1.07961823362,750,10.074362360865578,0.0,434409,3754.1679497643877,0.6091227,0.3
5635.820491642944,0.754594219653,750,10.287047044131203,0.0,337059,3787.3153167343744,0.09941001,0.75
5640.201259870464,0.724675425791,750,9.906278816610648,0.0,366214,4380.768227520555,0.006581471,0.75
5644.257529064985,0.790016073479,750,9.850009622089937,0.0,360831,4056.2691945207093,0.004705182,0.75
5647.327249344948,1.05683252033,750,10.780289342126952,0.0,372963,3069.7202799629854,0.004705182,0.75
5650.452443659397,1.03373421301,750,11.655095027677177,0.0,405596,3125.1943144497773,0.041467838,0.75
5652.857498708771,1.43579463602,750,13.250039978303253,0.0,350713,2405.0550493739233,0.25580043,0.75
5656.396635839218,1.31846464646,1200,13.710902847856065,0.0,601738,3539.137130447189,0.3614094,0.75
5661.108740711652,1.52669799826,1200,12.998797975422649,0.0,616206,4712.104872433416,0.04224592,1.2
5665.260889085325,2.16592731536,1200,12.846649601748517,0.0,656471,4152.148373674132,0.1972758,1.2
5668.047774069304,1.15553765846,1200,14.059764617770568,0.0,536667,2786.8849839779496,0.05595776,1.2
5673.578587491522,1.31730111524,1850,12.528951195552434,0.0,897976,5530.813422218134,0.64142346,1.2000000000000002
5678.198464061708,0.875238656453,1200,11.909074625365829,0.0,590335,4619.876570186605,0.07558579,0.5499999999999999
5684.7971301182815,0.773058365759,1200,9.310408568792854,0.0,696376,6598.666056572977,0.35231674,1.2
5687.738334422007,0.748642225032,750,10.369204265067129,0.0,277716,2941.2043037257245,0.005896839,0.3
5692.140061002338,0.787090196078,750,9.967477684735716,0.0,400396,4401.726580331413,0.009280281,0.75
5695.949124061697,1.11731437599,750,10.158414625376897,0.0,400508,3809.063059358818,0.004705182,0.75
5699.052416101149,0.839854933333,750,11.055122585924574,0.0,358218,3103.2920394523244,0.0062347767,0.75
5702.583217400699,0.679690756303,750,11.524321286374947,0.0,400322,3530.801299549627,0.029755136,0.75
5707.064462180431,0.670757884522,750,11.043076506643228,0.0,369834,4481.244779731718,0.07736392,0.75
5711.929468728929,0.86124137931,750,10.178069958144544,0.0,412837,4865.006548498685,0.004705182,0.75
5716.86501906654,0.875703612982,750,9.24251962053349,0.0,401088,4935.5503376110555,0.004705182,0.75
5722.161732551563,0.57654375,750,7.945806135511357,0.0,365161,5296.713485022132,0.006482031,0.75
5727.37964063361,0.46017284639,750,6.727898053464683,0.0,321064,5217.908082046673,0.11924439,0.75
5729.482387878303,0.54639223301,300,8.625150808771728,0.0,124011,2102.7472446929555,0.10916952,-0.15000000000000002
5731.93650310658,0.465613029316,300,10.171035580493786,0.0,144254,2454.1152282779412,0.6782319,0.3
5741.343165761208,0.324498007034,750,4.764372925865391,0.0,390680,9406.662654628395,0.22528556,0.3
5744.8033150708825,0.415624897176,300,5.3042236161910585,0.0,147968,3460.149309674333,0.004705182,-0.15000000000000002
5747.660609390114,0.725024134313,300,6.446929296959977,0.0,161857,2857.2943192310818,0.004705182,0.3
5749.325683744885,0.998048929664,300,8.781854942188737,0.0,145210,1665.0743547712398,0.004705182,0.3
5750.924600282523,0.830985722444,300,11.182938404550628,0.0,172312,1598.916537638108,0.61541516,0.3
5754.625097099522,0.885611859838,750,11.482441587552511,0.0,398987,3700.496816998116,0.004705182,0.3
5758.7261639991475,0.987223965763,750,11.38137468792643,0.0,393804,4101.066899626083,0.009669587,0.75
5761.854881965503,1.16805209841,750,12.252656721570826,0.0,331053,3128.7179663556035,0.0067194616,0.75
5764.1024649901965,1.52756545961,750,14.005073696877083,0.0,314107,2247.583024693743,0.087775916,0.75
