time_stamp,throughput,bitrate,buffer_size,rebuff,video_chunk_size,delay,entropy,reward
2508.9676768809327,2.34221459227,750,4.0,2.7931852023610926,450283,2793.1852023610927,0.06498453,-11.260696370152697
2510.459522878965,2.45356706507,750,6.508154001967959,0.0,398865,1491.84599803204,0.029300924,0.75
2512.3259092216467,2.81741090909,1200,8.641767659286055,0.0,571051,1866.3863426819046,0.12828523,0.75
2515.820564745238,2.23213694722,1850,9.147112135695096,0.0,933276,3494.6555235909595,0.08230872,1.2000000000000002
2520.1107137450904,1.79891729323,1850,8.85696313584249,0.0,996749,4290.148999852605,0.014159837,1.85
2523.4614649851437,2.74791647332,1850,9.506211895788713,0.0,801058,3350.751240053778,0.045597367,1.85
2528.484206441258,1.24419318182,1850,8.483470439674997,0.0,905515,5022.741456113716,0.030019028,1.85
2532.9652073302595,0.746931791908,750,8.00246955067314,0.0,437162,4481.000889001856,0.19377974,-0.3500000000000001
2538.3377234464347,0.538410029499,750,6.62995343449793,0.0,374758,5372.516116175211,0.014337671,0.75
2540.650353528647,0.498892818477,300,8.317323352286081,0.0,139105,2312.630082211848,0.48908913,-0.15000000000000002
2545.666243746902,1.18522864538,750,7.301433134030572,0.0,353220,5015.890218255509,0.12319471,0.3
2548.6270788805045,1.30357702826,750,8.340598000428393,0.0,405134,2960.8351336021774,0.6685463,0.75
2551.074869692552,1.93187434555,750,9.89280718838138,0.0,386351,2447.7908120470156,0.007724318,0.75
2553.195796550507,2.03782716049,750,11.771880330425876,0.0,434409,2120.926857955503,0.10918503,0.75
2556.9075442967874,0.80917016317,1200,12.060132584145318,0.0,526950,3711.747746280559,0.1045302,0.75
2560.266387558638,1.51357721796,1200,12.70128932229494,0.0,587876,3358.843261850378,0.15596057,1.2
2562.700427978608,2.13966666667,1200,14.267248902325353,0.0,617242,2434.040419969588,0.056291677,1.2
2566.4148593231944,2.20827359781,1850,14.552817557738711,0.0,885714,3714.431344586641,0.11538128,1.2000000000000002
2569.807526895943,3.09924369748,1850,0.0,0.0,987708,3392.667572748428,0.40938833,1.85
2570.8110135778365,3.2632,750,4.0,1.003486681893874,350713,1003.4866818938739,0.03875213,-4.6649927321436575
2571.930903879146,3.08661452514,750,6.880109698690366,0.0,386472,1119.8903013096344,0.14774957,0.75
2573.8543829328205,2.32898915401,1200,8.956630645016132,0.0,616206,1923.479053674233,0.16457745,0.75
2577.1522512765378,3.03004534005,1850,9.658762301298829,0.0,968026,3297.868343717303,0.057736818,1.2000000000000002
2580.3019070917367,2.83979673321,1850,10.509106486100002,0.0,874175,3149.6558151988293,0.21052589,1.85
2582.9880414255244,2.56525043178,1850,11.822972152312655,0.0,897976,2686.1343337873463,0.33649892,1.85
2589.1455190969323,1.61373266332,2850,9.665494480904758,0.0,1480464,6157.477671407897,0.17994608,1.85
2594.248841615702,1.75569565217,1850,8.562171962135068,0.0,1076599,5103.322518769691,0.6191367,0.8500000000000001
2597.594977932635,2.45109565217,1850,9.21603564520203,0.0,758197,3346.1363169330384,0.6968848,1.85
2601.308738933066,2.19635714286,1850,9.502274644771513,0.0,972798,3713.761000430517,0.30614713,1.85
2605.736616007888,1.72061462206,1850,9.074397569949284,0.0,975811,4427.87707482223,0.06822451,1.85
2607.5453657271023,5.19509774436,1200,11.265647850735222,0.0,570392,1808.7497192140606,0.69512147,0.5499999999999999
2611.606939647923,2.18099524564,1850,11.20407392991471,0.0,954453,4061.573920820513,0.037723154,1.2000000000000002
2614.773211995503,2.25294267516,1850,12.037801582334364,0.0,885062,3166.2723475803464,0.041983325,1.85
2621.4492486203885,2.09328878282,2850,9.361764957448816,0.0,1587293,6676.036624885545,0.6930401,1.85
2625.379149408084,2.25560412371,1850,9.43186416975343,0.0,1026056,3929.9007876953883,0.5936923,0.8500000000000001
2629.3354183356346,1.32519222462,1850,9.4755952422026,0.0,943942,3956.2689275508296,0.028888151,1.85
2634.2340143239167,1.91100154083,1850,8.576999253920523,0.0,728962,4898.595988282078,0.040541958,1.85
2641.380260186846,2.6538836773,4300,5.430753390991188,0.0,2147467,7146.245862929335,0.18016,1.8499999999999996
2643.3945954278047,2.86835701275,1200,7.416418150032565,0.0,605884,2014.335240958623,0.35273507,-1.9000000000000001
2645.537463887256,2.16642136499,1200,9.273549690581756,0.0,587506,2142.8684594508077,0.68729,1.2
2648.3411422581285,3.10200433839,1850,10.469871319708739,0.0,858450,2803.678370873018,0.4986169,1.2000000000000002
2651.1815111036553,2.99353191489,1850,11.629502474182003,0.0,1025005,2840.3688455267343,0.54229975,1.85
2655.9582536831676,1.18105194805,2850,10.85275989466978,0.0,1343002,4776.7425795122235,0.04158322,1.85
2665.0443998803144,1.36757107232,2850,5.766613697523178,0.0,1587250,9086.146197146601,0.011216823,2.85
2667.2999920357993,0.87616,750,7.511021542038087,0.0,398987,2255.5921554850925,0.27300778,-1.35
2670.4036456014396,1.79524637681,750,8.407367976397433,0.0,393804,3103.653565640655,0.05346773,0.75
2671.8528229710114,2.10344162437,750,10.95819060682568,0.0,331053,1449.1773695717525,0.005441988,0.75
2673.991076619809,2.67080597015,1200,12.819936958027945,0.0,550906,2138.2536487977336,0.12782387,0.75
